folio,ano,fondo,region_excel,estado_sira,razon_social,nombre_fantasia,rut,tipo_entidad,fecha_suscripcion,modalidad,tipo_convenio,alcance,cuotas_declaradas,tipo_garantia,monto_garantia,toma_razon,estados_financieros,socios_beneficiarios,url,error,timestamp
56950,2022,FFOIP,RM,Borrador,CLUB DE ADULTO MAYOR EL TAQUITO DE CHICAUMA,CLUB DE ADULTO MAYOR EL TAQUITO DE CHICAUMA,65192521-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$820.642,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56950#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56950,,2026-05-19 12:42:34
56985,2022,FFOIP,RM,Borrador,MUDET MUJER DESAFIO TRABAJO,FORTALECIENDO A MUDET,65116312-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.581.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56985#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56985,,2026-05-19 12:42:38
56992,2022,FFOIP,RM,Borrador,CLUB DEPORTIVO Y CULTURAL SOCIAL MADRID,DOJO MADRID,65207688-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=56992#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/56992,,2026-05-19 12:42:43
57013,2022,FFOIP,RM,Borrador,JUNTA DE VECINOS A-17 JOSE MIGUEL CARRERA,,65031520-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.502.730,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57013#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57013,,2026-05-19 12:42:47
57209,2022,FFOIP,RM,Borrador,AGRUPACIÓN SOCIAL Y CULTURAL ARTESANOS Y EMPRENDEDORES DE CONCHALÍ,MACO CONCHALÍ,65050245-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.359.940,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57209#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57209,,2026-05-19 12:42:50
57329,2022,FFOIP,RM,Borrador,CLUB DE ADULTO MAYOR SANTA TERESITA DEL NIÑO JESUS,CLUB DE ADULTO MAYOR SANTA TERESITA DEL NIÑO JESUS,65031877-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$820.642,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57329#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57329,,2026-05-19 12:42:54
57377,2022,FFOIP,RM,Borrador,CENTRO CULTURAL Y DEPORTIVO OCUPANDO ESPACIOS,OCUPANDO ESPACIOS,65605810-2,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.570.251,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57377#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57377,,2026-05-19 12:42:58
57609,2022,FFOIP,RM,Borrador,FUNDACIÓN INGENIEROS SF CHILE,ISF CHILE,65148703-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,NACIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$460.800,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57609#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57609,,2026-05-19 12:43:01
57720,2022,FFOIP,RM,Borrador,CENTRO DE DESARROLLO SOCIAL MAESTRANZA + CULTURA,CENTRO DE DESARROLLO SOCIAL MAESTRANZA + CULTURA,65184409-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.474.980,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57720#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57720,,2026-05-19 12:43:05
57798,2022,FFOIP,RM,Borrador,ALDEAS INFANTILES SOS CHILE,ALDEAS INFANTILES SOS,73597200-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,NACIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$6.640.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57798#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57798,,2026-05-19 12:43:08
57810,2022,FFOIP,RM,Borrador,AGRUPACION DE MUJERES ALFA Y OMEGA UNIVERSAL,ALFA Y OMEGA,65007333-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.329.378,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57810#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57810,,2026-05-19 12:43:12
57818,2022,FFOIP,RM,Borrador,ORGANIZACIÓN CULTURAL Y DE ADULTO MAYOR LAS TORCACITAS.,ORGANIZACIÓN CULTURAL Y DE ADULTO MAYOR LAS TORCACITAS.,65110195-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$820.642,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57818#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57818,,2026-05-19 12:43:15
57827,2022,FFOIP,RM,Borrador,FUNDACIÓN SOY CUERPO,FUNDACIÓN SOY CUERPO,65176067-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.759.588,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57827#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57827,,2026-05-19 12:43:29
57990,2022,FFOIP,RM,Borrador,CUERPO DE BOMBEROS DE CONCHALÍ- HUECHURABA,CUERPO DE BOMBEROS DE CONCHALÍ- HUECHURABA,82190000-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.780.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57990#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57990,,2026-05-19 12:43:33
57991,2022,FFOIP,RM,Borrador,ORGANIZACIÓN DEPORTIVO CULTURAL Y SOCIAL PARQUE LAS BARRANCAS,ORGANIZACIÓN DEPORTIVO CULTURAL Y SOCIAL PARQUE LAS BARRANCAS,65174184-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.679.939,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=57991#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/57991,,2026-05-19 12:43:37
58094,2022,FFOIP,RM,Borrador,ORGANIZACION NO GUBERNAMENTAL DE SALUD PUBLICA VIHDA,ONG VIHDA,65168713-6,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,NACIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$6.481.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58094#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58094,,2026-05-19 12:43:40
58242,2022,FFOIP,RM,Borrador,TODOS POR UN TANGO,TODOS POR UN TANGO,65078645-9,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.696.801,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58242#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58242,,2026-05-19 12:43:44
58252,2022,FFOIP,RM,Borrador,JUNTA DE VECINOS EL PORTEZUELO,JUNTA DE VECINOS EL PORTEZUELO,65215730-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$156.685,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58252#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58252,,2026-05-19 12:43:48
58277,2022,FFOIP,RM,Borrador,FUNDACIÓN MOVIMIENTO CRISTIANO POR UNA EDUCACIÓN SUSTENTABLE,FUNDACIÓN M.O.C.E.S.,65111968-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.102.067,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58277#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58277,,2026-05-19 12:43:52
58465,2022,FFOIP,RM,Borrador,TAÑI RUKA MEU,TAÑI RUKA MEU,65142785-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$180.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58465#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58465,,2026-05-19 12:43:55
58485,2022,FFOIP,RM,Borrador,FUNDACIÓN ERES,FUNDACIÓN ERES,65090547-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.692.747,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58485#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58485,,2026-05-19 12:43:59
58758,2022,FFOIP,RM,Borrador,ORGANIZACIÓN COMUNITARIA,COMITÉ SEGURIDAD CIUDADANA NASSAU ESPERANZA UNIDA,65203744-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$992.460,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58758#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58758,,2026-05-19 12:44:03
58788,2022,FFOIP,RM,Borrador,FUNDACIÓN GESTIONA E INNOVA EDUCATIVA,GESTIONA INNOVA,65190641-5,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.780.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58788#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58788,,2026-05-19 12:44:06
58791,2022,FFOIP,RM,Borrador,"ORGANIZACION SOCIAL Y DEPORTIVA THANOS, MELIPILLA",CSD THANOS,65188231-1,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.700.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58791#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58791,,2026-05-19 12:44:10
58804,2022,FFOIP,RM,Borrador,CENTRO CULTURAL LA AMBULANCIA DE LA RISA,CENTRO CULTURAL LA AMBULANCIA DE LA RISA,65041826-3,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,REGIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$2.168.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58804#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58804,,2026-05-19 12:44:14
58829,2022,FFOIP,RM,Borrador,CENTRO DE PROMOCIÓN Y PREVENCIÓN EN SALUD MENTAL CLARITA DE LARMINAT,CENTRO CLARITA,65098220-7,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.719.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58829#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58829,,2026-05-19 12:44:18
58944,2022,FFOIP,RM,Borrador,JUNTA DE VECINOS N°59 VILLA FANTASIA,VILLA FANTASIA,65238800-0,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.800.000,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58944#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58944,,2026-05-19 12:44:21
58951,2022,FFOIP,RM,Borrador,AGRUPACION JUVENIL CULTURAL DEPORTIVO RAIMAPU,RAIMAPU,65094016-4,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,COMUNAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$1.770.018,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=58951#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/58951,,2026-05-19 12:44:25
59006,2022,FFOIP,RM,Borrador,COMUNIDAD INDÍGENA QUINÁN CHICUY,COMUNIDAD QUINAN CHICUY,65146594-K,PERSONA JURÍDICA DE DERECHO PRIVADO SIN FINES DE LUCRO,28 de julio de 2022,CONCURSO PÚBLICO / FONDO CONCURSABLE,CONVENIO DE TRANSFERENCIA CORRIENTE A ENTIDAD PRIVADA BENEFICIARIA,NACIONAL,1,FIEL CUMPLIMIENTO DEL CONVENIO,$8.457.380,—,NO APLICA,Socios: SI · Beneficiarios: NO,https://sira.auditoriainternadegobierno.gob.cl/?q=59006#/convenio/SECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/SUBSECRETAR%C3%8DA%20GENERAL%20DE%20GOBIERNO/59006,,2026-05-19 12:44:29
